"BroodID"	"BreedingSeason"	"FemaleID"	"Plot"	"LocationID"	"LayDate_observed"	"BroodSize_observed"	"Mass"	"breeding_age"	"spring_temperature"	"spring_precipitation"	"population_density"	"n_recruits"	"Half_fall_date"	"mast.score"	"synchrony"
"20151O75"	2015	"D473403"	"O"	"O75"	19	6	17.7	0	9.13428571428571	78.3	290	0	57	NA	38
"20151O75A"	2015	"H300101"	"O"	"O75A"	12	9	NA	1	9.13428571428571	78.3	290	1	57	NA	45
"20151O76"	2015	"Z627784"	"O"	"O76"	27	6	17.7	0	9.13428571428571	78.3	290	0	57	NA	30
"20151O77"	2015	"Z100172"	"O"	"O77"	19	6	18.3	0	9.13428571428571	78.3	290	0	57	NA	38
"20151O78"	2015	"Z627790"	"O"	"O78"	27	9	16.5	0	9.13428571428571	78.3	290	1	57	NA	30
"20151O8"	2015	"Z100144"	"O"	"O8"	19	9	NA	0	9.13428571428571	78.3	290	0	57	NA	38
"20151O80"	2015	"Y160479"	"O"	"O80"	23	5	NA	1	9.13428571428571	78.3	290	0	57	NA	34
"20151O81"	2015	"TX42559"	"O"	"O81"	26	8	NA	1	9.13428571428571	78.3	290	1	57	NA	31
"20151O85"	2015	"TR44096"	"O"	"O85"	25	7	NA	1	9.13428571428571	78.3	290	0	57	NA	32
"20151O86"	2015	"TR44250"	"O"	"O86"	24	7	18.2	1	9.13428571428571	78.3	290	0	57	NA	33
"20151P10"	2015	"TX42522"	"P"	"P10"	22	6	16.7	1	9.13428571428571	78.3	290	0	57	NA	35
"20151P12"	2015	"D472011"	"P"	"P12"	16	7	NA	1	9.13428571428571	78.3	290	0	57	NA	41
"20151P13"	2015	"D472005"	"P"	"P13"	18	7	NA	1	9.13428571428571	78.3	290	2	57	NA	39
"20151P15"	2015	"Z030955"	"P"	"P15"	23	4	17.5	0	9.13428571428571	78.3	290	0	57	NA	34
"20151P22"	2015	"Z032325"	"P"	"P22"	20	6	18.2	0	9.13428571428571	78.3	290	0	57	NA	37
"20151P24"	2015	"Z101676"	"P"	"P24"	23	6	17.4	0	9.13428571428571	78.3	290	0	57	NA	34
"20151P5"	2015	"TE03632"	"P"	"P5"	20	6	17.7	0	9.13428571428571	78.3	290	0	57	NA	37
"20151P8"	2015	"TP25935"	"P"	"P8"	23	6	17.9	0	9.13428571428571	78.3	290	2	57	NA	34
"20151SW1"	2015	"TR44247"	"SW"	"SW1"	20	8	NA	1	9.13428571428571	78.3	290	2	57	NA	37
"20151SW105"	2015	"TS47606"	"SW"	"SW105"	20	8	NA	0	9.13428571428571	78.3	290	0	57	NA	37
"20151SW109A"	2015	"D472333"	"SW"	"SW109A"	23	8	18	0	9.13428571428571	78.3	290	0	57	NA	34
"20151SW11"	2015	"D472329"	"SW"	"SW11"	21	2	18.5	0	9.13428571428571	78.3	290	1	57	NA	36
"20151SW110"	2015	"TP28312"	"SW"	"SW110"	27	4	18.1	0	9.13428571428571	78.3	290	0	57	NA	30
"20151SW113"	2015	"TE03686"	"SW"	"SW113"	27	6	NA	0	9.13428571428571	78.3	290	0	57	NA	30
"20151SW12"	2015	"TS45087"	"SW"	"SW12"	18	8	NA	0	9.13428571428571	78.3	290	0	57	NA	39
"20151SW123"	2015	"TX42779"	"SW"	"SW123"	21	5	NA	1	9.13428571428571	78.3	290	0	57	NA	36
"20151SW126"	2015	"D472328"	"SW"	"SW126"	22	6	16.6	0	9.13428571428571	78.3	290	0	57	NA	35
"20151SW131"	2015	"TX42514"	"SW"	"SW131"	30	4	NA	1	9.13428571428571	78.3	290	0	57	NA	27
"20151SW18"	2015	"D471792"	"SW"	"SW18"	26	6	NA	0	9.13428571428571	78.3	290	0	57	NA	31
"20151SW22"	2015	"TS45165"	"SW"	"SW22"	19	8	18.8	0	9.13428571428571	78.3	290	0	57	NA	38
"20151SW28"	2015	"TP28311"	"SW"	"SW28"	18	9	NA	0	9.13428571428571	78.3	290	0	57	NA	39
"20151SW30"	2015	"D472308"	"SW"	"SW30"	17	9	18.4	0	9.13428571428571	78.3	290	2	57	NA	40
"20151SW32"	2015	"TJ24614"	"SW"	"SW32"	17	6	NA	0	9.13428571428571	78.3	290	0	57	NA	40
"20151SW33"	2015	"D472307"	"SW"	"SW33"	18	6	18.7	0	9.13428571428571	78.3	290	0	57	NA	39
"20151SW34"	2015	"TS47205"	"SW"	"SW34"	19	9	NA	1	9.13428571428571	78.3	290	0	57	NA	38
"20151SW38"	2015	"TS47130"	"SW"	"SW38"	20	9	18.2	1	9.13428571428571	78.3	290	0	57	NA	37
"20151SW42"	2015	"Z032305"	"SW"	"SW42"	19	6	17.1	0	9.13428571428571	78.3	290	1	57	NA	38
"20151SW43"	2015	"Z032379"	"SW"	"SW43"	26	6	18	0	9.13428571428571	78.3	290	0	57	NA	31
"20151SW45"	2015	"TP42709"	"SW"	"SW45"	21	4	18.7	1	9.13428571428571	78.3	290	0	57	NA	36
"20151SW49A"	2015	"TS47266"	"SW"	"SW49A"	21	5	19.6	1	9.13428571428571	78.3	290	0	57	NA	36
"20151SW60"	2015	"D471563"	"SW"	"SW60"	20	9	NA	1	9.13428571428571	78.3	290	0	57	NA	37
"20151SW62"	2015	"TP42746"	"SW"	"SW62"	35	4	17.9	1	9.13428571428571	78.3	290	0	57	NA	22
"20151SW68"	2015	"Y162940"	"SW"	"SW68"	22	7	NA	1	9.13428571428571	78.3	290	0	57	NA	35
"20151SW70"	2015	"Z032302"	"SW"	"SW70"	15	5	18.5	0	9.13428571428571	78.3	290	1	57	NA	42
"20151SW75"	2015	"D472415"	"SW"	"SW75"	19	9	NA	1	9.13428571428571	78.3	290	0	57	NA	38
"20151SW82"	2015	"Y162433"	"SW"	"SW82"	20	5	NA	1	9.13428571428571	78.3	290	0	57	NA	37
"20151SW83"	2015	"D472997"	"SW"	"SW83"	16	9	NA	1	9.13428571428571	78.3	290	0	57	NA	41
"20151SW9"	2015	"TP42750"	"SW"	"SW9"	19	7	NA	1	9.13428571428571	78.3	290	0	57	NA	38
"20151W100"	2015	"Y162960"	"W"	"W100"	17	9	NA	1	9.13428571428571	78.3	290	0	57	NA	40
"20151W102"	2015	"D472800"	"W"	"W102"	20	4	NA	1	9.13428571428571	78.3	290	0	57	NA	37
"20151W103A"	2015	"Z030577"	"W"	"W103A"	22	7	17.5	0	9.13428571428571	78.3	290	1	57	NA	35
"20151W104"	2015	"Z030749"	"W"	"W104"	25	6	18.2	0	9.13428571428571	78.3	290	1	57	NA	32
"20151W15"	2015	"Y839101"	"W"	"W15"	16	6	NA	1	9.13428571428571	78.3	290	2	57	NA	41
"20151W18"	2015	"D473242"	"W"	"W18"	18	8	NA	0	9.13428571428571	78.3	290	0	57	NA	39
"20151W19"	2015	"Y160435"	"W"	"W19"	16	8	NA	1	9.13428571428571	78.3	290	0	57	NA	41
"20151W31"	2015	"TX42556"	"W"	"W31"	19	6	18.6	1	9.13428571428571	78.3	290	0	57	NA	38
"20151W42"	2015	"TJ24696"	"W"	"W42"	18	7	NA	0	9.13428571428571	78.3	290	0	57	NA	39
"20151W44"	2015	"TL37350"	"W"	"W44"	21	7	NA	0	9.13428571428571	78.3	290	0	57	NA	36
"20151W49"	2015	"TJ24645"	"W"	"W49"	22	7	NA	0	9.13428571428571	78.3	290	0	57	NA	35
"20151W50"	2015	"Z630020"	"W"	"W50"	22	8	18.2	0	9.13428571428571	78.3	290	0	57	NA	35
"20151W53"	2015	"Z032625"	"W"	"W53"	19	10	NA	0	9.13428571428571	78.3	290	1	57	NA	38
"20151W60"	2015	"Z031585"	"W"	"W60"	18	8	NA	1	9.13428571428571	78.3	290	0	57	NA	39
"20151W65"	2015	"Y163135"	"W"	"W65"	26	9	NA	1	9.13428571428571	78.3	290	0	57	NA	31
"20151W66"	2015	"D471282"	"W"	"W66"	16	9	17.7	0	9.13428571428571	78.3	290	0	57	NA	41
"20151W68"	2015	"X235006"	"W"	"W68"	21	9	NA	1	9.13428571428571	78.3	290	0	57	NA	36
"20151W69"	2015	"D472431"	"W"	"W69"	18	9	NA	0	9.13428571428571	78.3	290	1	57	NA	39
"20151W71"	2015	"TP27686"	"W"	"W71"	21	6	NA	0	9.13428571428571	78.3	290	0	57	NA	36
"20151W74"	2015	"Z031437"	"W"	"W74"	19	8	18.2	0	9.13428571428571	78.3	290	0	57	NA	38
"20151W76"	2015	"Z032157"	"W"	"W76"	13	9	NA	0	9.13428571428571	78.3	290	5	57	NA	44
"20151W78"	2015	"TR43544"	"W"	"W78"	13	7	NA	1	9.13428571428571	78.3	290	1	57	NA	44
"20151W79"	2015	"Z030568"	"W"	"W79"	22	6	17.7	0	9.13428571428571	78.3	290	0	57	NA	35
"20151W84"	2015	"Z030584"	"W"	"W84"	19	9	19.4	0	9.13428571428571	78.3	290	0	57	NA	38
"20151W87"	2015	"TP27614"	"W"	"W87"	23	6	18	0	9.13428571428571	78.3	290	2	57	NA	34
"20151W92"	2015	"TS47459"	"W"	"W92"	17	8	NA	1	9.13428571428571	78.3	290	1	57	NA	40
"20151W94"	2015	"D471277"	"W"	"W94"	14	8	NA	1	9.13428571428571	78.3	290	2	57	NA	43
"20161B159"	2016	"Z630468"	"B"	"B159"	39	6	NA	0	8.14428571428572	134.6	245	0	57	NA	18
"20161B180"	2016	"TS45293"	"B"	"B180"	37	5	NA	1	8.14428571428572	134.6	245	0	57	NA	20
"20161B186"	2016	"TR44772"	"B"	"B186"	28	6	NA	0	8.14428571428572	134.6	245	1	57	NA	29
"20161B192"	2016	"Z031450"	"B"	"B192"	23	7	NA	1	8.14428571428572	134.6	245	0	57	NA	34
"20161B201"	2016	"TS45152"	"B"	"B201"	43	5	18.4	1	8.14428571428572	134.6	245	0	57	NA	14
"20161B208"	2016	"D473361"	"B"	"B208"	25	6	NA	1	8.14428571428572	134.6	245	0	57	NA	32
"20161B223"	2016	"TS45493"	"B"	"B223"	41	6	NA	0	8.14428571428572	134.6	245	0	57	NA	16
"20161B225"	2016	"D472947"	"B"	"B225"	41	7	NA	1	8.14428571428572	134.6	245	0	57	NA	16
"20161B227"	2016	"TS43230"	"B"	"B227"	37	7	NA	1	8.14428571428572	134.6	245	0	57	NA	20
"20161B24"	2016	"Y837438"	"B"	"B24"	26	7	NA	1	8.14428571428572	134.6	245	0	57	NA	31
"20161B39"	2016	"TP27407"	"B"	"B39"	25	4	17.5	1	8.14428571428572	134.6	245	2	57	NA	32
"20161B56"	2016	"TR43191"	"B"	"B56"	36	6	NA	1	8.14428571428572	134.6	245	0	57	NA	21
"20161B62A"	2016	"TV44016"	"B"	"B62A"	42	6	NA	0	8.14428571428572	134.6	245	0	57	NA	15
"20161B94"	2016	"Z031427"	"B"	"B94"	41	5	NA	1	8.14428571428572	134.6	245	0	57	NA	16
"20161B96"	2016	"D472953"	"B"	"B96"	37	5	NA	1	8.14428571428572	134.6	245	0	57	NA	20
"20161C116"	2016	"TS45283"	"C"	"C116"	20	7	18.9	1	8.14428571428572	134.6	245	0	57	NA	37
"20161C126"	2016	"TK27396"	"C"	"C126"	37	7	NA	0	8.14428571428572	134.6	245	0	57	NA	20
"20161C130"	2016	"TP42553"	"C"	"C130"	21	5	NA	1	8.14428571428572	134.6	245	0	57	NA	36
"20161C131"	2016	"VZ29035"	"C"	"C131"	25	9	17.6	0	8.14428571428572	134.6	245	0	57	NA	32
"20161C134"	2016	"D472301"	"C"	"C134"	16	7	NA	1	8.14428571428572	134.6	245	4	57	NA	41
"20161C158"	2016	"TX42849"	"C"	"C158"	38	7	NA	0	8.14428571428572	134.6	245	0	57	NA	19
"20161C17"	2016	"D472326"	"C"	"C17"	21	6	NA	1	8.14428571428572	134.6	245	1	57	NA	36
"20161C51"	2016	"VZ29012"	"C"	"C51"	29	6	19	0	8.14428571428572	134.6	245	0	57	NA	28
"20161C57"	2016	"TV44028"	"C"	"C57"	24	7	NA	0	8.14428571428572	134.6	245	0	57	NA	33
"20161C61"	2016	"D472312"	"C"	"C61"	19	9	NA	1	8.14428571428572	134.6	245	0	57	NA	38
"20161CP12"	2016	"TX42863"	"CP"	"CP12"	27	5	18.6	0	8.14428571428572	134.6	245	0	57	NA	30
"20161CP19"	2016	"TS45695"	"CP"	"CP19"	23	6	NA	1	8.14428571428572	134.6	245	2	57	NA	34
"20161CP24"	2016	"D472834"	"CP"	"CP24"	20	7	NA	1	8.14428571428572	134.6	245	1	57	NA	37
"20161CP28"	2016	"TP27307"	"CP"	"CP28"	40	7	NA	0	8.14428571428572	134.6	245	1	57	NA	17
"20161CP33"	2016	"VZ29260"	"CP"	"CP33"	41	5	17.6	0	8.14428571428572	134.6	245	0	57	NA	16
"20161CP35"	2016	"TS47133"	"CP"	"CP35"	17	7	NA	1	8.14428571428572	134.6	245	0	57	NA	40
"20161CP37"	2016	"TR44789"	"CP"	"CP37"	26	6	NA	0	8.14428571428572	134.6	245	0	57	NA	31
"20161CP41"	2016	"Z630451"	"CP"	"CP41"	23	6	18.6	0	8.14428571428572	134.6	245	0	57	NA	34
"20161CP42A"	2016	"VZ29251"	"CP"	"CP42A"	36	6	18	0	8.14428571428572	134.6	245	0	57	NA	21
"20161CP5A"	2016	"Z032453"	"CP"	"CP5A"	40	6	NA	1	8.14428571428572	134.6	245	0	57	NA	17
"20161EX10"	2016	"TE03611"	"EX"	"EX10"	29	6	19	1	8.14428571428572	134.6	245	1	57	NA	28
"20161EX11"	2016	"Y839880"	"EX"	"EX11"	29	7	NA	1	8.14428571428572	134.6	245	0	57	NA	28
"20161EX13"	2016	"Y838931"	"EX"	"EX13"	20	6	NA	1	8.14428571428572	134.6	245	0	57	NA	37
"20161EX14"	2016	"TP27251"	"EX"	"EX14"	37	5	NA	0	8.14428571428572	134.6	245	0	57	NA	20
"20161EX15"	2016	"TX42497"	"EX"	"EX15"	37	7	17.4	0	8.14428571428572	134.6	245	1	57	NA	20
"20161EX16"	2016	"TR42428"	"EX"	"EX16"	34	7	NA	1	8.14428571428572	134.6	245	0	57	NA	23
"20161EX18A"	2016	"TX42843"	"EX"	"EX18A"	25	8	NA	0	8.14428571428572	134.6	245	0	57	NA	32
"20161EX2"	2016	"TP27915"	"EX"	"EX2"	22	8	NA	1	8.14428571428572	134.6	245	1	57	NA	35
"20161EX21"	2016	"TP27259"	"EX"	"EX21"	20	5	19	0	8.14428571428572	134.6	245	0	57	NA	37
"20161EX22"	2016	"TS45476"	"EX"	"EX22"	30	7	NA	0	8.14428571428572	134.6	245	0	57	NA	27
"20161EX25"	2016	"TP27299"	"EX"	"EX25"	36	7	NA	0	8.14428571428572	134.6	245	0	57	NA	21
"20161EX26"	2016	"TS46864"	"EX"	"EX26"	26	7	18.3	1	8.14428571428572	134.6	245	0	57	NA	31
"20161EX28"	2016	"Y839893"	"EX"	"EX28"	24	6	NA	1	8.14428571428572	134.6	245	3	57	NA	33
"20161EX31"	2016	"TX42260"	"EX"	"EX31"	24	6	16.6	0	8.14428571428572	134.6	245	0	57	NA	33
"20161EX39"	2016	"TS45148"	"EX"	"EX39"	25	5	NA	1	8.14428571428572	134.6	245	0	57	NA	32
"20161EX39A"	2016	"TX42277"	"EX"	"EX39A"	25	8	17.5	0	8.14428571428572	134.6	245	0	57	NA	32
"20161EX39B"	2016	"TP27950"	"EX"	"EX39B"	21	8	16.9	1	8.14428571428572	134.6	245	0	57	NA	36
"20161EX39C"	2016	"TX42278"	"EX"	"EX39C"	24	6	17.9	0	8.14428571428572	134.6	245	0	57	NA	33
"20161EX40"	2016	"TP27389"	"EX"	"EX40"	35	7	16.9	0	8.14428571428572	134.6	245	0	57	NA	22
"20161EX41"	2016	"Z032412"	"EX"	"EX41"	31	8	NA	1	8.14428571428572	134.6	245	0	57	NA	26
"20161EX41A"	2016	"TP27951"	"EX"	"EX41A"	17	10	NA	1	8.14428571428572	134.6	245	1	57	NA	40
"20161EX41E"	2016	"TR44615"	"EX"	"EX41E"	27	4	NA	0	8.14428571428572	134.6	245	0	57	NA	30
"20161EX43"	2016	"TP27246"	"EX"	"EX43"	34	7	17.5	0	8.14428571428572	134.6	245	0	57	NA	23
"20161EX43C"	2016	"TP42261"	"EX"	"EX43C"	37	8	NA	0	8.14428571428572	134.6	245	0	57	NA	20
"20161EX47A"	2016	"TK27393"	"EX"	"EX47A"	35	5	18.5	0	8.14428571428572	134.6	245	0	57	NA	22
"20161EX49B"	2016	"TX42828"	"EX"	"EX49B"	21	7	NA	0	8.14428571428572	134.6	245	0	57	NA	36
"20161EX5"	2016	"TS47476"	"EX"	"EX5"	30	8	NA	1	8.14428571428572	134.6	245	1	57	NA	27
"20161EX50"	2016	"TP27032"	"EX"	"EX50"	33	5	16.9	0	8.14428571428572	134.6	245	0	57	NA	24
"20161EX51C"	2016	"TP27057"	"EX"	"EX51C"	38	6	NA	0	8.14428571428572	134.6	245	0	57	NA	19
"20161EX52"	2016	"TX42842"	"EX"	"EX52"	38	5	16.7	0	8.14428571428572	134.6	245	0	57	NA	19
"20161EX55"	2016	"TX42248"	"EX"	"EX55"	20	5	17.6	0	8.14428571428572	134.6	245	0	57	NA	37
"20161EX56"	2016	"Y161003"	"EX"	"EX56"	35	6	NA	1	8.14428571428572	134.6	245	0	57	NA	22
"20161EX59"	2016	"Z030570"	"EX"	"EX59"	22	8	NA	1	8.14428571428572	134.6	245	0	57	NA	35
"20161EX60"	2016	"TL37283"	"EX"	"EX60"	24	6	16.9	0	8.14428571428572	134.6	245	1	57	NA	33
"20161EX62C"	2016	"Y162955"	"EX"	"EX62C"	35	7	NA	1	8.14428571428572	134.6	245	0	57	NA	22
"20161EX63"	2016	"TP27247"	"EX"	"EX63"	35	6	NA	0	8.14428571428572	134.6	245	1	57	NA	22
"20161EX65"	2016	"TP25995"	"EX"	"EX65"	37	7	17.5	0	8.14428571428572	134.6	245	0	57	NA	20
"20161EX74"	2016	"Z032571"	"EX"	"EX74"	23	6	NA	1	8.14428571428572	134.6	245	2	57	NA	34
"20161EX77"	2016	"TP28349"	"EX"	"EX77"	28	6	NA	0	8.14428571428572	134.6	245	0	57	NA	29
"20161EX8"	2016	"Z030804"	"EX"	"EX8"	23	9	NA	1	8.14428571428572	134.6	245	0	57	NA	34
"20161EX80"	2016	"TS45163"	"EX"	"EX80"	30	6	18.2	1	8.14428571428572	134.6	245	0	57	NA	27
"20161EX84"	2016	"TX42183"	"EX"	"EX84"	41	6	NA	0	8.14428571428572	134.6	245	0	57	NA	16
"20161EX8A"	2016	"Z031001"	"EX"	"EX8A"	43	5	16.3	1	8.14428571428572	134.6	245	0	57	NA	14
"20161EX9"	2016	"TP42888"	"EX"	"EX9"	40	5	NA	0	8.14428571428572	134.6	245	0	57	NA	17
"20161EX92"	2016	"D471981"	"EX"	"EX92"	37	8	18.2	0	8.14428571428572	134.6	245	0	57	NA	20
"20161MP14"	2016	"VA66579"	"MP"	"MP14"	36	6	16.6	0	8.14428571428572	134.6	245	0	57	NA	21
"20161MP22"	2016	"Z031414"	"MP"	"MP22"	32	2	NA	1	8.14428571428572	134.6	245	0	57	NA	25
"20161MP25"	2016	"Y163016"	"MP"	"MP25"	27	7	NA	1	8.14428571428572	134.6	245	0	57	NA	30
"20161MP27"	2016	"TR44773"	"MP"	"MP27"	25	7	NA	0	8.14428571428572	134.6	245	0	57	NA	32
"20161MP34"	2016	"Y837869"	"MP"	"MP34"	26	9	NA	NA	8.14428571428572	134.6	245	1	57	NA	31
"20161MP47"	2016	"TP25910"	"MP"	"MP47"	22	5	NA	1	8.14428571428572	134.6	245	0	57	NA	35
"20161MP50"	2016	"NN80041"	"MP"	"MP50"	31	5	17.1	0	8.14428571428572	134.6	245	0	57	NA	26
"20161MP53"	2016	"TP27366"	"MP"	"MP53"	18	7	NA	0	8.14428571428572	134.6	245	0	57	NA	39
"20161MP63"	2016	"TV44209"	"MP"	"MP63"	18	6	NA	0	8.14428571428572	134.6	245	0	57	NA	39
"20161MP66"	2016	"Z630493"	"MP"	"MP66"	18	5	NA	0	8.14428571428572	134.6	245	0	57	NA	39
"20161MP68"	2016	"D473301"	"MP"	"MP68"	18	6	NA	1	8.14428571428572	134.6	245	0	57	NA	39
"20161MP7"	2016	"TE03625"	"MP"	"MP7"	36	4	17.6	1	8.14428571428572	134.6	245	0	57	NA	21
"20161MP70"	2016	"Z630486"	"MP"	"MP70"	22	4	NA	0	8.14428571428572	134.6	245	0	57	NA	35
"20161MP72"	2016	"TR44407"	"MP"	"MP72"	23	4	NA	0	8.14428571428572	134.6	245	0	57	NA	34
"20161MP74"	2016	"NN34799"	"MP"	"MP74"	16	6	16.3	0	8.14428571428572	134.6	245	0	57	NA	41
"20161MP77"	2016	"TV44045"	"MP"	"MP77"	36	7	NA	0	8.14428571428572	134.6	245	0	57	NA	21
"20161MP79"	2016	"NN80039"	"MP"	"MP79"	24	2	16.7	0	8.14428571428572	134.6	245	0	57	NA	33
"20161MP86"	2016	"NN34800"	"MP"	"MP86"	18	6	16.8	0	8.14428571428572	134.6	245	0	57	NA	39
"20161MP92"	2016	"Z031418"	"MP"	"MP92"	23	6	NA	1	8.14428571428572	134.6	245	0	57	NA	34
"20161MP94"	2016	"TS45441"	"MP"	"MP94"	23	6	NA	0	8.14428571428572	134.6	245	0	57	NA	34
"20161MP98"	2016	"TL37275"	"MP"	"MP98"	14	9	17.8	0	8.14428571428572	134.6	245	0	57	NA	43
"20161O101"	2016	"TP27003"	"O"	"O101"	37	5	NA	0	8.14428571428572	134.6	245	0	57	NA	20
"20161O109"	2016	"TX42059"	"O"	"O109"	19	12	18.1	0	8.14428571428572	134.6	245	0	57	NA	38
"20161O20"	2016	"TS45475"	"O"	"O20"	37	5	NA	0	8.14428571428572	134.6	245	0	57	NA	20
"20161O27A"	2016	"D473498"	"O"	"O27A"	18	6	NA	1	8.14428571428572	134.6	245	0	57	NA	39
"20161O29"	2016	"TS47411"	"O"	"O29"	40	7	18.7	1	8.14428571428572	134.6	245	0	57	NA	17
"20161O33"	2016	"TX42005"	"O"	"O33"	27	6	17.2	0	8.14428571428572	134.6	245	1	57	NA	30
"20161O36"	2016	"TR44732"	"O"	"O36"	34	5	NA	0	8.14428571428572	134.6	245	0	57	NA	23
"20161O37"	2016	"Z100176"	"O"	"O37"	21	3	NA	1	8.14428571428572	134.6	245	1	57	NA	36
"20161O38"	2016	"TX42053"	"O"	"O38"	37	5	17.1	0	8.14428571428572	134.6	245	0	57	NA	20
"20161O38A"	2016	"TX42006"	"O"	"O38A"	22	7	16.8	0	8.14428571428572	134.6	245	0	57	NA	35
"20161O54"	2016	"TP27047"	"O"	"O54"	38	6	NA	0	8.14428571428572	134.6	245	0	57	NA	19
"20161O61"	2016	"TS45191"	"O"	"O61"	34	6	NA	0	8.14428571428572	134.6	245	1	57	NA	23
"20161O7"	2016	"D473483"	"O"	"O7"	23	7	NA	1	8.14428571428572	134.6	245	0	57	NA	34
"20161O71"	2016	"TP27415"	"O"	"O71"	37	7	NA	1	8.14428571428572	134.6	245	0	57	NA	20
"20161O75"	2016	"D473403"	"O"	"O75"	23	7	17.7	1	8.14428571428572	134.6	245	0	57	NA	34
"20161O75A"	2016	"H300101"	"O"	"O75A"	20	7	16.7	1	8.14428571428572	134.6	245	0	57	NA	37
"20161O79"	2016	"TP27294"	"O"	"O79"	41	5	NA	0	8.14428571428572	134.6	245	0	57	NA	16
"20161O86"	2016	"TR44250"	"O"	"O86"	34	8	NA	1	8.14428571428572	134.6	245	1	57	NA	23
"20161P1"	2016	"D472005"	"P"	"P1"	38	3	NA	1	8.14428571428572	134.6	245	0	57	NA	19
"20161P11"	2016	"TX42522"	"P"	"P11"	40	6	16.4	1	8.14428571428572	134.6	245	0	57	NA	17
"20161P14"	2016	"TP42687"	"P"	"P14"	40	7	NA	0	8.14428571428572	134.6	245	0	57	NA	17
"20161P17"	2016	"Z030955"	"P"	"P17"	26	6	NA	1	8.14428571428572	134.6	245	1	57	NA	31
"20161P22"	2016	"TS47477"	"P"	"P22"	39	6	17.5	1	8.14428571428572	134.6	245	0	57	NA	18
"20161P23"	2016	"TP27016"	"P"	"P23"	37	5	NA	0	8.14428571428572	134.6	245	0	57	NA	20
"20161P24"	2016	"Z101676"	"P"	"P24"	23	5	NA	1	8.14428571428572	134.6	245	2	57	NA	34
"20161P5"	2016	"TP25935"	"P"	"P5"	40	6	NA	1	8.14428571428572	134.6	245	0	57	NA	17
"20161P9"	2016	"TJ24672"	"P"	"P9"	41	4	18.1	1	8.14428571428572	134.6	245	0	57	NA	16
"20161SW102"	2016	"VZ29022"	"SW"	"SW102"	26	8	18.8	0	8.14428571428572	134.6	245	0	57	NA	31
"20161SW108"	2016	"VZ29083"	"SW"	"SW108"	40	5	16.2	0	8.14428571428572	134.6	245	1	57	NA	17
"20161SW117"	2016	"TV44933"	"SW"	"SW117"	36	7	NA	0	8.14428571428572	134.6	245	0	57	NA	21
"20161SW122"	2016	"VZ29069"	"SW"	"SW122"	34	6	13.5	0	8.14428571428572	134.6	245	0	57	NA	23
"20161SW125"	2016	"Z627682"	"SW"	"SW125"	36	6	17.2	0	8.14428571428572	134.6	245	0	57	NA	21
"20161SW131"	2016	"TV44709"	"SW"	"SW131"	38	8	18.3	0	8.14428571428572	134.6	245	0	57	NA	19
"20161SW19"	2016	"TP27465"	"SW"	"SW19"	26	4	NA	0	8.14428571428572	134.6	245	1	57	NA	31
"20161SW26"	2016	"TS45975"	"SW"	"SW26"	25	6	18.3	0	8.14428571428572	134.6	245	0	57	NA	32
"20161SW3"	2016	"TR44247"	"SW"	"SW3"	37	9	NA	1	8.14428571428572	134.6	245	0	57	NA	20
"20161SW30"	2016	"TP28311"	"SW"	"SW30"	27	6	NA	1	8.14428571428572	134.6	245	0	57	NA	30
"20161SW33"	2016	"TV44714"	"SW"	"SW33"	25	5	17	0	8.14428571428572	134.6	245	1	57	NA	32
"20161SW36"	2016	"D472308"	"SW"	"SW36"	37	8	NA	1	8.14428571428572	134.6	245	0	57	NA	20
"20161SW39"	2016	"Y162940"	"SW"	"SW39"	32	6	NA	1	8.14428571428572	134.6	245	0	57	NA	25
"20161SW44"	2016	"TS45974"	"SW"	"SW44"	28	6	17.3	0	8.14428571428572	134.6	245	0	57	NA	29
"20161SW48"	2016	"Z032305"	"SW"	"SW48"	39	5	NA	1	8.14428571428572	134.6	245	0	57	NA	18
"20161SW49A"	2016	"TS47266"	"SW"	"SW49A"	39	5	NA	1	8.14428571428572	134.6	245	0	57	NA	18
"20161SW59"	2016	"TP42746"	"SW"	"SW59"	40	6	NA	1	8.14428571428572	134.6	245	0	57	NA	17
"20161SW61A"	2016	"D471563"	"SW"	"SW61A"	28	8	18.4	1	8.14428571428572	134.6	245	0	57	NA	29
"20161SW70"	2016	"Z032302"	"SW"	"SW70"	22	6	NA	1	8.14428571428572	134.6	245	0	57	NA	35
"20161SW78"	2016	"D472415"	"SW"	"SW78"	40	4	NA	1	8.14428571428572	134.6	245	0	57	NA	17
"20161SW86"	2016	"TS45699"	"SW"	"SW86"	39	6	NA	1	8.14428571428572	134.6	245	0	57	NA	18
"20161W103A"	2016	"TX42498"	"W"	"W103A"	37	5	18.3	0	8.14428571428572	134.6	245	1	57	NA	20
"20161W16"	2016	"VZ29259"	"W"	"W16"	37	8	18.2	0	8.14428571428572	134.6	245	0	57	NA	20
"20161W17"	2016	"D473261"	"W"	"W17"	37	5	18.1	0	8.14428571428572	134.6	245	0	57	NA	20
"20161W22"	2016	"TP42886"	"W"	"W22"	41	7	NA	0	8.14428571428572	134.6	245	0	57	NA	16
"20161W3"	2016	"TR44423"	"W"	"W3"	38	6	NA	0	8.14428571428572	134.6	245	0	57	NA	19
"20161W44"	2016	"D471994"	"W"	"W44"	38	6	NA	0	8.14428571428572	134.6	245	0	57	NA	19
